Date,402203_flow,402222_flow,402205_flow,402206_flow,402204_flow,403220_flow,403227_flow,403223_flow,403230_flow,403241_flow,409017_flow
2022-08-29,2185.32,3176.63,0,266.64,453.49,3853.68,1487.14,2342.77,9507.57,19059.8,40474.818
2022-08-30,5264.91,4140.98,0,363.85,1844.86,4926.19,2026.23,3811.14,14341.74,17158.9,40149.202
2022-08-31,4742.02,4949.02,0,266,621.24,5371.47,1976.36,4230.17,13286.58,15879.48,40190.899
2022-09-01,3982.17,4927.1,0,248.96,436.41,5031.05,1832.25,3434.14,12490.94,17512.36,40005.046
2022-09-02,3537.9,4776.06,0,239.19,360.17,4656.31,1684.57,2945.27,11594.35,20601.2,40020.633
2022-09-03,3084.99,4537.12,0,230.92,305.35,4190.59,1511.4,2593.22,10485.21,20589.14,39758.073
2022-09-04,2879.33,4082.97,0,221.11,273.96,3774.5,1358.05,2306.24,9440.5,18805.13,38975.261
2022-09-05,2906.37,3635.45,0,212.75,250.99,3409.6,1232.7,2094.54,8540.87,16670.77,38606.417
2022-09-06,2691.33,3538.57,0,205.09,239,3066.89,1123.52,1915.29,7742.89,14796.62,39058.811
2022-09-07,2468.95,3356.18,0,195.68,224.28,2787.82,1034.67,1757.44,7058.95,13026.14,39365.143
2022-09-08,3060.3,3168.23,0,284.36,1278.45,2803.95,1485.3,1818.91,7466.75,11717.45,39222.801
2022-09-09,4972.2,4391.17,0,284.3,1740.97,3770.87,3403.58,4472.52,10500.56,11341.67,38937.415
2022-09-10,3815.19,4978.48,0,238.12,1112.26,3448.13,2588.05,5244.6,8605.44,12647.09,39126.912
2022-09-11,3408.96,4850.53,0,216.1,569.65,3058.98,2159.71,4151.07,7612.21,15463.56,41043.971
2022-09-12,3441.14,4568.96,0,215.69,475.81,2848.75,1933.79,3306.89,7143.72,17609.23,40571.125
2022-09-13,2961.61,4300.38,0,197.84,401.76,2652.59,1693.06,2872.43,6688.99,17286.31,39379.254
2022-09-14,2260.88,3803.83,0,190.52,346.22,2434.88,1495.76,2467.69,6173.14,15369.14,38972.567
2022-09-15,2354.96,3006.42,0,192.86,385.31,2302.54,1442.08,2280.25,5870.61,13285.64,39030.895
2022-09-16,2385.66,3221.1,0,213.94,498.27,2370.05,1517.64,2467.79,6129.83,11662.31,39419.667
2022-09-17,3272.46,3518.37,0,249.25,833.5,3130.05,2362.72,3061.07,7799.51,10975.76,39154.526
2022-09-18,4390.43,4346.44,0,289.03,1038.48,6099.88,3608.5,6135.26,12973.29,11589.06,38695.998
2022-09-19,5998.46,4896.28,0,394.4,1517.99,9917.97,4472.29,9402.92,20159.41,13591.91,39294.848
2022-09-20,5020.85,4993.67,0,369.49,634.47,9936.04,3728.31,7873,20304.92,16817.2,40665.106
2022-09-21,4555.85,4944.38,0,375.15,517.12,8235.68,2920.88,5560.9,17516.63,27479.41,40417.524
2022-09-22,3671.44,4878.51,0,356.93,454.52,6823.89,2357.94,4600.32,14825.77,32680.59,42126.642
2022-09-23,3973.76,4744.42,0,344.81,432.65,5819.97,2093.23,3869.79,12756.69,28508.2,43100.249
2022-09-24,4891.85,4779.29,0,345.46,640.49,5414.37,1969.29,3881.68,12313.63,24826.44,43733.932
2022-09-25,3863.16,4916.22,0,281.49,396.41,4544.06,1659.96,3361.58,10454.56,22023.26,46687.09
2022-09-26,3749.85,4777.4,0,265.28,347.4,3942.06,1563.37,2694.03,9232.63,19887.34,47863.094
2022-09-27,3565.87,4669.53,0,270.26,819.4,4033.35,1975.73,2902.69,9868.64,18311.44,48846.761
2022-09-28,3222.76,4690.04,0,252.1,564.05,4268.26,2051.28,4225.47,9822.74,16160.28,51583.721
2022-09-29,3136.75,4527.07,0,236.23,421.71,3801.35,1837.24,3471.58,8679.93,15272.11,50579.025
2022-09-30,3001.11,4092.99,0,223.23,356.62,3437.06,1648.22,2840.49,7902.09,15477.98,49688.026
2022-10-01,3274.68,3813.88,0,219.89,331.86,3143.75,1491.42,2501.11,7319.6,15197.31,48849.643
2022-10-02,2999.11,3852.54,0,208.74,314.38,2923.77,1362.01,2290.78,6889.82,13961.86,48152.56
2022-10-03,2679.21,3716.59,0,198,284.17,2705.59,1229.12,2096.19,6420.25,12517.53,47674.786
2022-10-04,2812.57,3342.05,0,190.34,265.26,2521.1,1125.59,1907.68,5991.24,11326.31,47352.06
2022-10-05,2791.78,3326.03,0,185.82,258.05,2379.27,1082.36,1800.76,5686.22,10400.73,47012.708
2022-10-06,3218.23,3601.32,0,230.6,639.09,2529.23,1402.64,2045.07,6300.57,9767.52,46580.484
2022-10-07,4683.38,4423.04,0,283.52,1232.91,2779.81,2520.77,2594.54,7053.8,9486.34,47037.183
2022-10-08,4047.12,4887.38,0,207.76,702.52,4117.05,3598.09,4975.52,7849.79,10200.5,48366.022
2022-10-09,3557.78,4826.89,0,190.68,447.31,3548.76,2747.27,4994.11,7192.29,11531.77,47374.863
2022-10-10,3172.57,4559.67,0,177.21,367.56,3018.77,2193.45,3983.99,6392.26,12765.44,46005.129
2022-10-11,2675.11,4082.61,0,170.06,330.57,2697.37,1857.07,3145.33,5885.07,13260.73,44245.108
2022-10-12,3115.73,3483.5,0,172.65,361.69,2553.93,1987.29,2720.3,5618.36,12978.67,41260.828
2022-10-13,4626.34,3903.48,0,265.6,1218.36,4393.12,7621.66,8542.75,10115.01,12659.85,40265.707
2022-10-14,8443.18,4926.4,0,504.47,3429.68,16726.48,12630.56,30977.36,30925.25,14394.31,39123.567
2022-10-15,6563.36,5049.21,0,375.13,1015.34,14795.93,6726.72,20121.4,35000.38,43793.43,41683.424
2022-10-16,4603.47,5018.23,0,348.67,704.54,10905.07,4520.27,13185.9,25622.19,76257.8,42145.07
2022-10-17,3919.48,4925.3,0,346.31,576.65,8522.36,3421.82,8890.97,19983.75,57789.24,43496.379
2022-10-18,3834.98,4799.42,0,347.7,509.33,6919.18,2757.78,6183.74,16291.26,43975.52,44682.081
2022-10-19,4061.64,4725.7,0,342.14,461.13,5807.94,2295.15,5085.86,13712.16,35007.63,45768.51
2022-10-20,3952.66,4713.16,0,326.64,409.55,4903.61,1945.5,4272.94,11723.01,29158.07,46736.479
2022-10-21,3886.68,4677.42,0,306.15,495.5,4245.52,1743.42,3612.99,10288.21,24933.44,47551.965
2022-10-22,5097.88,4695.53,0,344.79,1725.73,4743.6,2464.43,3911.15,12351.21,21670.16,47361.87
2022-10-23,3307.64,4873.42,0,292.84,802.18,4754.4,2063.56,6026.25,11465.6,19236.79,46615.695
2022-10-24,2731.89,4800.96,0,276.46,617.34,3967.51,1784.52,4294.78,9550.88,18763.76,47277.663
2022-10-25,2785.93,4106.9,0,278.7,1270.85,3709.41,1826.73,3591,8995.75,20147.88,46101.866
2022-10-26,3453.91,3939.08,0,325.72,2435.88,3750.31,2007.67,4542.74,9922.97,19962,45585.721
2022-10-27,4632.56,4412.89,0,356.5,1920.09,5232.74,3026.07,5272.62,12495.53,19113.96,45201.951
2022-10-28,7406.16,4736.62,0,486.49,1702.15,7884.49,4661.04,8319.16,19673.49,20137.09,45321.3
2022-10-29,7811.69,4985.37,0,533.65,1254.97,10626.59,5561.95,12927.61,24551.39,23140.02,45478.221
2022-10-30,6110.57,5021.13,0,545.26,831.89,9827.76,4276.93,11024.94,22951.5,33318.13,46906.368
2022-10-31,7690.6,5054.36,0,826.52,2219.15,9119.05,3848.49,8704.59,22743.42,41724.59,50017.042
2022-11-01,8525.8,5075.45,0,988.79,2142.15,9839.1,3630.02,9562.69,24631.26,38890.67,56780.341
2022-11-02,7352.94,5066.32,0,833.13,1362.03,9669.14,3410.03,9727.54,24604.74,38521.49,74471.865
2022-11-03,6341.5,5045.88,0,747.26,991.29,8820.15,3111.72,6850.1,22601.29,41900.98,93077.648
2022-11-04,6290.84,5025.81,0,642.08,793.87,7644.11,2677.46,5461.23,19538.81,40243.14,91143.95
2022-11-05,5516.16,4995.83,0,551.47,697.64,6502.44,2335.68,4697.36,16559.36,35244.53,88758.244
2022-11-06,5206.48,4981.63,0,485.53,786.35,5591.05,2065.77,4093.88,14253.6,30617.2,87220.329
2022-11-07,4362.34,4948.99,0,445.03,704.4,4954.77,1858.02,3580.77,12513.9,26654.57,86363.367
2022-11-08,3552.58,4885.39,0,409.3,567.51,4467.15,1707.32,3158.15,11348.08,23411.04,85404.743
2022-11-09,3342.63,4728.55,0,379.6,521.33,4001.39,1572.89,2873.96,10376.43,20800.61,84192.578
2022-11-10,2782.71,4546.43,0,359.81,470.82,3600.46,1469.61,2583.07,9128.67,18635.81,82782.902
2022-11-11,3494.21,4097.78,0,347.51,449.96,3302.18,1389.12,2410.43,8452.42,16724.24,83331.103
2022-11-12,3512.43,4113.09,0,364.12,1212.04,3559.92,1385.8,2531.91,9349.98,15273.23,90537.964
2022-11-13,7314.66,4881.63,0,0,7277.86,5862.53,2984,5293.27,20790.09,15884.43,97552.687
2022-11-14,10286.14,5321.31,0,0,4035.07,9549.73,3359.92,9492.18,30180.64,20762.92,100469.972
2022-11-15,8182.31,5072.21,0,1088.6,1434.69,9479.57,3210.69,6134.82,27371.06,54234.53,99309.823
2022-11-16,7003.41,4997.39,0,952.23,1036.52,8097.23,2668.48,5089.56,22847.39,52321.71,87537.206
2022-11-17,6201.44,4964.23,0,827.73,852.38,6849.65,2343.88,4297.66,18967.95,41563.41,84371.534
2022-11-18,4239.85,4937.34,0,685.16,738.84,5798.52,1963.24,3705.07,15757.97,33828.11,81605.546
2022-11-19,3951.23,4863.55,0,643.33,705.73,5048.17,1808.84,3107.9,13589.15,28491.95,74672.893
2022-11-20,6772.59,4866.96,0,752.8,1492.07,6135.41,3122.57,4039.07,17362.07,25110.8,68643.592
2022-11-21,6236.17,4926.65,0,619.14,1002.29,6355.29,2921.6,5141.36,17273.57,22635.17,67336.134
2022-11-22,5609.67,4905.44,0,573.89,803.6,6047.55,2873.16,4744.81,16666.14,24190.65,63044.276
2022-11-23,6207.89,4866.32,0,556.57,694.1,6105.96,2897.86,4521.32,16493.95,25130.8,58232.769
2022-11-24,6575.05,4853.53,0,506.81,614.94,5734.75,2631.56,4366.18,15535.38,24752.54,51327.876
2022-11-25,5819.29,4858.09,0,466.43,550.15,5174.95,2274.25,3941.09,13994.13,23772.7,46662.445
2022-11-26,4832.81,4836.06,0,428.47,503.37,4630.59,1962.6,3361.17,12485.19,22574.87,45940.024
2022-11-27,3765.4,4771.7,0,397.41,478.13,4172.81,1743.18,2926.97,11209.93,20901.5,45795.777
2022-11-28,3519.56,4626.3,0,369.12,443.66,3757.59,1542.18,2606.06,10006.2,19147.34,45562.089
2022-11-29,3744.65,4450.3,0,345.35,410.53,3365.57,1394.21,2321.12,8917.85,17386.84,45002.948
2022-11-30,3050.87,4369.12,0,321.79,384.65,3011.86,1266.38,2130.96,8012.92,15672.78,44308.324
2022-12-01,3161.57,4131.69,0,302.95,367.78,2741.88,1168.27,1961.43,7289.57,14103.75,43188.359
2022-12-02,3036.4,3898.26,0,285.42,349.6,2506.16,1084.59,1817.81,6670.92,12539.58,39428.344
2022-12-03,2991,3675.77,0,268.94,327.95,2312.61,1010.51,1697.99,6151.15,11219.94,35740.699
2022-12-04,2437.54,3590.76,0,252.41,310.87,2144.69,946.1,1591.49,5679.62,10160.38,31851.095
2022-12-05,2093.55,3091.65,0,242.24,301.66,2023.56,904.3,1505.22,5326.11,9297.82,29757.438
2022-12-06,1781.51,2635.17,3539.07,228.36,291.18,1892.38,836.65,1391.05,5010.29,8535.38,26662.772
2022-12-07,1865,2467.43,3016.87,216.05,272.65,1771.42,818.4,1397.34,4663.77,7912.53,24168.5
2022-12-08,1562.75,2361.39,3021.66,205.98,263.88,1668.51,692.97,1279.07,4384.01,7323.43,21889.394
2022-12-09,1631.96,2230.37,2695.75,197.87,254.77,1567.03,774.95,1140.39,4112.55,6849.34,19907.769
2022-12-10,1650.93,2234.99,2715.42,187.1,243.98,1471.69,702.64,1206.79,3883.91,6411,18262.81
2022-12-11,1495.84,2235.14,2716.68,184.04,241.5,1406.25,672.11,1101.2,3715.07,6035.19,17613.109
2022-12-12,1672.42,2052.29,2579.55,191.56,284.9,1503.4,772.98,1156.51,3922.17,5778.76,16796.146
2022-12-13,1595.69,2360.56,2716.51,180.27,276.15,1539.77,819.67,1312.6,4025.13,5598.96,16605.034
2022-12-14,1419.34,1996.91,2669.38,174.58,251.94,1413.29,743.57,1229.32,3729.38,5786.12,16999.793
2022-12-15,1365.98,1927.69,2374.84,164.89,228.56,1309.39,678.99,1131.31,3464.63,5838.18,17558.12
2022-12-16,1234.75,1789.61,2272.34,157.9,212.71,767.28,633.51,1033.14,3018.98,5568.83,17175.149
2022-12-17,970.98,1564.61,2059.72,151.28,198.49,653.69,598.86,949.84,2560.83,5177.68,17752.866
2022-12-18,1180.64,1398.68,1692.68,144.56,181.83,647.36,571.75,889.83,2499.84,4629.53,18513.669
2022-12-19,1151.63,1515.87,1870.56,140.86,177.39,423.22,550.67,838.14,2285.88,4177.33,18095.06
2022-12-20,1315.82,1530.18,1731.81,135.79,170.83,208.75,543.03,783.93,1979.87,3916.13,18167.298
2022-12-21,968.1,1572.24,1931.44,131.98,169.44,146.79,511.73,759.79,1751.56,3617.08,17790.018
2022-12-22,731.29,1268.24,1662.74,128.86,168.63,150.24,485.86,697.61,1667.43,3312.75,16872.343
2022-12-23,649.1,1081.24,1428.26,125.69,169.01,153.26,481.49,741.51,1689.74,3084.72,15718.3
2022-12-24,909.27,999.17,1294.12,118.25,163.72,587.37,486.56,696.76,1775.58,2937,14524.427
2022-12-25,953.34,1198.18,1320.06,114.43,154.98,771.07,485.11,677.47,2090.58,2893.26,13617.346
2022-12-26,1026.79,1228.51,1454.85,110.5,149.18,744.26,474.72,667.26,2045.82,2952.46,13552.079
2022-12-27,1086.57,1266.64,1481.26,106.5,171.64,726.92,356.91,628.38,2044.42,3061.86,13651.925
2022-12-28,1001.82,1268.8,1494.4,104.57,149.3,614.32,526.32,571.65,1919.42,3052.84,13621.548
2022-12-29,992.12,1242.08,1440.33,105.78,164.89,623.61,486.28,699.22,1875.91,3070.69,13606.588
2022-12-30,1057.51,1238.08,1488.42,115.19,154.55,653.92,439.98,612.14,1869.63,2987.55,14024.476
2022-12-31,1311.11,1467.76,1463.4,114.19,177.73,807.83,371.67,622.58,2383.87,2960.35,14933.401
2023-01-01,1366.27,1588.38,1851.4,97.83,157.56,778.94,249.14,473.53,2059.54,3053.1,14033.314
2023-01-02,1000.56,1550,1757.7,97.11,146.24,673.88,370.65,402.07,1890.11,3195.22,13588.095
2023-01-03,793.16,1243.21,1606.37,93.41,155.23,624.63,372.07,504.36,1771.98,2989.38,13844.539
2023-01-04,742.69,1054.47,1314.9,90.18,145.03,566.43,371.06,470.92,1664.86,2744.53,14900.598
2023-01-05,641.46,977.69,1201.31,86.99,133.7,506.41,363.37,471.6,1523.59,2626.11,15522.486
2023-01-06,671.37,873.94,1086.72,84.42,126.37,490.13,354.77,435.19,1458.55,2498.6,14539.354
2023-01-07,687.38,848.29,1012.33,80.19,122.53,466.3,342.87,429.8,1429.78,2349.29,12644.548
2023-01-08,753.69,853.15,1000.01,78.5,120.29,454.6,332.43,410.01,1372.98,2253.7,12447.531
2023-01-09,874.57,909.66,997.8,76.38,117.51,346.53,317.27,396.56,1285.84,2187.47,13237.316
2023-01-10,830.74,990.92,1086.25,74.19,113.71,173.81,298.77,377.99,1073.08,2104.07,13563.354
2023-01-11,866.88,938.18,1081.67,71.6,109.33,138.58,272.91,348.12,943.52,1992.05,13625.994
2023-01-12,1047.09,1012.34,1026.43,65.76,105.54,149.61,256.28,310.26,909.14,1807.69,13610.149
2023-01-13,868.88,1143.68,1246.93,63.87,101.42,119.6,253.63,279.8,874.54,1627.38,13691.179
2023-01-14,889.05,995.09,1138.21,63,98.85,110.63,245.69,280.56,838.08,1510.18,14252.838
2023-01-15,878.93,1097.98,1119.64,90.01,249.49,110.85,181.44,404.47,1105.48,1428,13782.343
2023-01-16,774.34,1085.66,1378.68,65.14,154.52,102.88,184.03,320.33,915.44,1349.12,13108.318
2023-01-17,1002.78,968.39,1073.34,61.31,139.29,98.58,219.76,264.78,820.3,1540.15,13196.396
2023-01-18,1064.32,1178.92,1174.02,76.33,125.46,99.83,255.93,294.29,820.7,1582.61,12657.101
2023-01-19,696.68,1269.47,1459.5,65.51,142.56,112.16,238.81,339.7,956.14,1414.58,12415.889
2023-01-20,551.21,929.05,1190.52,60.04,120.35,115.94,226.63,301.21,829.06,1357.78,10764.786
2023-01-21,612.06,770.11,946.9,56.2,110.44,116.78,224.51,279.92,772.57,1455.97,9640.321
2023-01-22,606.47,784.66,876.66,68.72,108.03,118.18,233.57,272.65,835.62,1393.37,12107.816
2023-01-23,767.27,856.05,964.25,70.38,140.24,140.42,236.74,278.33,942.77,1295.82,13283.815
2023-01-24,1167.06,982.89,994.14,67.66,114.07,111.69,216.88,276.86,847.18,1292.32,14668.272
2023-01-25,1082.79,1289.24,1236.08,59.22,106.29,112.09,223.26,252.46,802.82,1361,14555.278
2023-01-26,708.29,1206.13,1364.12,56.57,100.29,111.35,220.37,251.64,768.82,1341.65,14611.073
2023-01-27,754.48,898.97,1082.26,55.04,94.93,111.03,205.63,244.77,727.94,1251.05,14236.192
2023-01-28,985.05,914.51,890.87,53.37,89.34,111.04,192.04,220.88,671.02,1181.95,13688.574
2023-01-29,1257.7,1128.67,1080.41,64.23,92.89,485.17,197.6,217.1,731.78,1140.91,13634.051
2023-01-30,1314.72,1518.61,1747.06,74.6,185.51,286.1,195.95,334.15,1584.77,1095.45,13887.267
2023-01-31,862.02,1535.5,1831.94,58.74,133.71,210.66,191.99,279.7,976.76,1148.75,15988.658
2023-02-01,899.3,1109.24,1438.97,53.98,104.71,299.8,188.98,239.81,946.68,1678.43,12296.669
2023-02-02,815.13,1084.37,1201.23,54.64,96.19,301.27,191.92,220.28,927.11,1574.96,10938.291
2023-02-03,533.89,1015.06,1179.42,73.25,105.31,560.98,196.35,240.42,1124.04,1400.62,11164.369
2023-02-04,990.86,838.92,923.79,70.71,116.63,793.12,209.63,294,1847.73,1324.68,11728.818
2023-02-05,1174.32,1191.07,1133.81,61.02,112.91,553.43,200.7,306.41,1582.45,1480.13,11523.141
2023-02-06,1086.96,1308.05,1380.78,54.81,96.85,358.72,194.1,270.49,1244.45,2021.91,10834.922
2023-02-07,856.31,1238.03,1305.88,51.78,89.28,310.38,190.58,233.96,1035.47,2045.5,9552.858
2023-02-08,889.72,1043.31,1180.39,49.22,85.51,311.3,188.29,216.12,958.27,1790.74,9307.187
2023-02-09,1299.11,1073.99,1048.48,48.25,83.69,310.49,187.44,200.69,878.27,1538.61,10578.023
2023-02-10,1333.23,1385.46,1288.11,47.68,82.57,310.22,186.73,195.63,854.3,1387.23,11461.815
2023-02-11,1203.71,1429,1474.94,45.66,77.54,310.55,184.75,196.06,845.28,1265.08,11825.416
2023-02-12,753.04,1297.03,1417.33,43.93,72.57,308.85,183.82,180.51,832.94,1167.09,12713.483
2023-02-13,733.17,929.99,1114.7,43.22,70.81,308.63,183.1,179.34,803.63,1117.46,12668.969
2023-02-14,802.26,885.76,896.66,42.58,69.74,307.01,182.29,173.23,769.04,1084.34,11901.387
2023-02-15,873.99,910.99,974.36,41.37,67.74,305.12,181.47,164.51,717.18,1046.51,10572.104
2023-02-16,1359.07,992.09,896.19,40.21,66.76,304.04,179.92,166.17,714.28,1004.26,11039.858
2023-02-17,1166.53,1345.59,1216,39.33,65.62,197.62,178.43,150.97,724.51,943.51,11430.46
2023-02-18,724.85,1198.15,1344.92,38.35,64.2,143.8,182.92,152.76,596.17,905.42,11535.729
2023-02-19,564.15,831.83,1010.17,36.98,59.95,143.68,182.62,162.77,586.17,900.01,11326.003
2023-02-20,554.9,696.73,771.63,36.29,58.25,143.6,181.3,162.96,549.19,839.39,11302.555
2023-02-21,482.25,658.23,700.16,35.56,55.78,141.52,180.95,151.74,521.07,784.02,11448.795
2023-02-22,371.36,612.01,682.53,35.01,54.46,141.86,180.81,158.25,490.14,742.35,11580.362
2023-02-23,575.6,502.18,546.9,34.91,53.04,245.8,180.26,154.32,482.6,700.93,11977.024
2023-02-24,599.16,655.27,583.27,34.52,52.4,308.52,179.58,148.69,634.45,666.42,12204.483
2023-02-25,371.45,674.44,670.88,33.03,51.53,310.14,179.72,149.79,654.43,643.43,12836.927
2023-02-26,335.1,506,599.84,32.55,52.06,309.59,179.45,149.19,670.35,679.19,13136.218
2023-02-27,373.83,447.11,489.26,33.28,50.82,321.64,178.79,154.31,663.36,740.5,13460.877
2023-02-28,447.37,477.69,479.4,33.03,49.94,325.08,165.37,135.6,646.13,758.22,12973.666
2023-03-01,291.99,530.78,514.41,32.92,49.74,324.01,147.67,131.31,639.72,761.63,12240.164
2023-03-02,293.08,408.95,472.43,32.35,48.73,323.18,147.18,125.61,624.99,747.78,12547.072
2023-03-03,297.43,383.56,398.04,31.79,47.81,551.57,146.65,107.57,686.19,736.52,13715.937
2023-03-04,291.74,365.1,374.08,28.41,47.18,629.18,147.27,122.62,860.39,719.47,14895.95
2023-03-05,349.7,366.59,374.69,33.57,49.26,318.54,147.41,123.21,837.4,711.37,16236.824
2023-03-06,593.32,409.67,380.55,34.81,51.05,153.15,149.72,122.28,564.2,811.53,16837.913
2023-03-07,563.57,613.55,486.4,31.52,48.86,152.96,147.2,126.56,562.97,892.23,16447.851
2023-03-08,349.94,620.81,617.44,32.6,49.87,152.69,149.14,126.53,526.81,778.97,15207.629
2023-03-09,324.5,469.56,546.88,32.56,53.11,152.31,147.46,136.39,567.23,684.95,14551.936
2023-03-10,544.77,405.96,444.28,31.08,49.86,485.22,146.6,126.07,635.99,653.7,13960.686
2023-03-11,462.75,576.78,489.07,30.1,48.26,614.48,146.01,127.84,909.65,652.98,13824.193
2023-03-12,427.17,502.32,522.35,29.81,49.7,663.3,147.52,129.46,924.74,687.1,14127.694
2023-03-13,395.28,476.33,491.23,29.69,55.38,371.57,145.85,141.32,876.43,852.83,14429.627
2023-03-14,395.65,474.04,468.09,28.78,49.71,203.61,148.18,139.66,544.76,968.81,13965.085
2023-03-15,323.03,469.86,462.89,27.23,47.11,206.66,147.24,127.81,517.98,981.66,14125.504
2023-03-16,314.23,411.08,435.36,27.15,45.52,201.4,145.52,127.31,533.87,815.57,15887.972
2023-03-17,295.8,378.37,384.75,26.35,42.72,476.26,126.48,118.28,583.81,688.07,17252.318
2023-03-18,290.95,349.16,365.21,24.45,41.67,588.42,98.14,109.1,821.71,638.34,17381.95
2023-03-19,299.38,354.65,356.28,23.08,40.5,343.8,98.02,77.54,762.29,630.24,17622.464
2023-03-20,343.14,340.65,333.69,25.18,40.21,232.94,101,82.83,543.14,734.43,16927.774
2023-03-21,400.13,417.43,371.02,31.84,47.55,238.2,133.03,103.26,603.89,798.02,15307.958
2023-03-22,554.57,500.14,440.97,41.31,91.86,238.35,135.93,275.39,1155.38,708.01,13931.171
2023-03-23,548.45,650.92,609.14,33.01,63.33,192.32,140.47,201.68,920,746.28,12773.682
2023-03-24,567.6,651.52,639.64,31.77,58.01,139.66,132.72,201.91,827.91,1113.64,13308.759
2023-03-25,518.04,665.65,653.83,29.94,55.77,140.25,130.58,171.38,699.95,1244.49,14240.272
2023-03-26,410.12,632.61,666.55,29.09,53.53,140.74,130.61,151.1,624.8,1099.7,13756.138
2023-03-27,523.39,524.23,559.82,29.73,53.55,405.07,134.64,149.68,598.59,989.9,12453.712
2023-03-28,890.76,627.35,564.72,54.93,79.03,806.36,139.93,187.3,1530.45,868.14,11100.821
2023-03-29,1792.55,1066.91,827.95,61.28,270.55,806.51,221.54,521.38,2723.63,837.49,10190.63
2023-03-30,2107.2,2019.99,1788.67,40.78,135.7,826.46,175.95,610.07,2566.86,1481.88,10914.618
2023-03-31,1122.33,1969.93,2245.48,34.42,79.85,823.15,154.75,300.61,1897.84,2799.85,11573.229
2023-04-01,978.95,1245.67,1501.41,31.73,68.06,818.17,147.32,232.38,1659.48,3041.4,11767.502
2023-04-02,682.54,1079.45,1208.48,31.34,62.52,809.06,143.16,206.1,1525.73,2518.05,11095.319
2023-04-03,735.56,831.75,994.69,30.17,59.34,803.16,140.19,193.22,1444.89,2131.94,10015.975
2023-04-04,738.59,840.06,853.74,29.84,57.8,798.69,138.35,185.63,1392.02,1897.87,9533.927
2023-04-05,582.53,821.76,889.61,29.36,56.74,781.31,140.22,180.04,1340.72,1749.49,9659.447
2023-04-06,537.78,704.57,812.76,29.11,55.94,1013.3,146.67,177.72,1307.72,1649.37,10951.788
2023-04-07,1235.78,718.7,755.91,77.04,187.95,1509.54,174.7,221.46,2434.13,1603.79,11512.626
2023-04-08,1427.76,1650.27,1365.61,57.07,185.09,1364.64,184.48,524.2,3053.74,1721.24,11020.203
2023-04-09,941.13,1562.75,1934.25,37.93,100.45,951.09,165.59,347.53,2243.17,2572.16,10205.335
2023-04-10,894.29,1146.81,1351.41,34.64,78.89,696.13,164.31,271.18,1622.15,3112.7,9921.786
2023-04-11,782.97,1062.13,1157.7,33.59,71.13,690.93,160,248.26,1590.9,2720.55,8874.426
2023-04-12,765.08,961.75,1080.47,37.73,83.24,312.37,205.59,243.89,1314.32,2227.83,7724.1
2023-04-13,722.07,956.08,1079.37,36.59,97.54,259.33,252.54,313.5,1137.56,2097.54,6490.094
2023-04-14,659.12,903.26,980.69,33.48,75.95,261.2,202.61,341.62,1063.47,1918.9,4913.464
2023-04-15,624.1,825.66,978.53,33.2,69.64,278.34,155.17,278.31,999.71,1722.23,4933.499
2023-04-16,1696.57,856.35,916.65,69.73,180.61,568.36,231.87,373.97,1770.63,1674.31,3891.46
2023-04-17,2123.56,2048.43,1510.62,45.94,134.4,1262,210.23,694.11,2811.74,1661.61,3360.851
2023-04-18,1287.46,2133.44,2475.63,38.94,92.63,1033.21,186.09,426.69,2394.83,2401.03,3161.151
2023-04-19,1085.39,1502.58,1781.18,36.82,80.7,786.38,174.43,348.27,1962.58,3274.84,3224.468
2023-04-20,952.25,1276.5,1462.53,35.78,74.39,637.13,169.02,310.45,1702.73,3041.54,2423.938
