Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1943,1,1,1,9,20.22222222222222,20.22222222222222,182,182,145,145,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,186,0
1944,1,1,1,10,16.8,16.8,168,168,54,54,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,87,1
1945,1,1,1,7,32.714285714285715,32.714285714285715,229,229,100,100,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,48,1
1946,1,1,1,5,36.8,36.8,184,184,79,79,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,97,0
1947,0,0,0,5,26.4,26.4,132,132,89,89,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,96,0
1948,1,1,1,14,12.428571428571429,12.428571428571429,174,174,64,64,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,81,1
1949,1,1,1,7,31.0,31.0,217,217,91,91,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,42,1
1950,1,1,1,2,165.5,165.5,331,331,309,309,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,34,1
1951,1,1,1,10,25.3,25.3,253,253,114,114,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,55,1
1952,1,1,1,2,153.5,153.5,307,307,220,220,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,49,1
1953,0,0,0,6,17.833333333333332,17.833333333333332,107,107,50,50,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,141,0
1954,1,1,1,7,36.57142857142857,36.57142857142857,256,256,103,103,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,104,0
1955,1,1,1,5,44.2,44.2,221,221,195,195,1,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,81,1
1956,1,1,1,5,45.4,45.4,227,227,114,114,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,103,0
1957,0,0,0,4,37.5,37.5,150,150,102,102,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,192,0
1958,1,1,1,6,28.166666666666668,28.166666666666668,169,169,136,136,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,152,0
1959,1,1,1,7,24.571428571428573,24.571428571428573,172,172,101,101,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,93,1
1960,1,1,1,9,19.0,19.0,171,171,34,34,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,105,0
1961,1,1,1,2,120.0,120.0,240,240,209,209,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,130,0
1962,1,1,1,10,27.6,27.6,276,276,86,86,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,23,1
1963,1,1,1,8,26.75,26.75,214,214,52,52,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,66,1
1964,0,0,0,5,25.6,25.6,128,128,57,57,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,122,0
1965,0,0,0,5,21.8,21.8,109,109,76,76,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,142,0
1966,1,1,1,10,21.0,21.0,210,210,49,49,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,171,0
1967,0,0,0,9,16.555555555555557,16.555555555555557,149,149,56,56,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,55,1
1968,1,1,1,6,37.666666666666664,37.666666666666664,226,226,84,84,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,60,1
1969,0,0,0,11,8.727272727272727,8.727272727272727,96,96,45,45,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,119,0
1970,1,1,1,3,73.33333333333333,73.33333333333333,220,220,145,145,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,196,0
1971,1,1,1,11,15.0,15.0,165,165,72,72,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,79,1
1972,1,1,1,6,30.166666666666668,30.166666666666668,181,181,110,110,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,113,0
1973,1,1,1,11,19.727272727272727,19.727272727272727,217,217,66,66,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,120,0
1974,1,1,1,9,25.77777777777778,25.77777777777778,232,232,96,96,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,64,1
1975,1,1,1,3,118.0,118.0,354,354,306,306,1,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,10,1
1976,1,2,2,7,48.142857142857146,48.142857142857146,337,337,177,177,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,9,1
1977,1,1,1,7,23.142857142857142,23.142857142857142,162,162,108,108,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,83,1
1978,1,1,1,10,27.3,27.3,273,273,150,150,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,40,1
1979,1,1,1,12,14.833333333333334,14.833333333333334,178,178,61,61,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,70,1
1980,0,0,0,7,9.428571428571429,9.428571428571429,66,66,27,27,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,116,0
1981,1,1,1,11,17.272727272727273,17.272727272727273,190,190,71,71,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,76,1
1982,1,1,1,19,8.842105263157896,8.842105263157896,168,168,60,60,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,77,1
1983,1,1,1,3,113.33333333333333,113.33333333333333,340,340,281,281,1,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,24,1
1984,1,1,1,5,43.4,43.4,217,217,101,101,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,112,0
1985,1,1,1,11,15.363636363636363,15.363636363636363,169,169,69,69,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,113,0
1986,0,0,0,12,12.25,12.25,147,147,49,49,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,130,0
1987,1,1,1,8,30.375,30.375,243,243,97,97,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,26,1
1988,1,1,1,6,55.833333333333336,55.833333333333336,335,335,114,114,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,14,1
1989,1,1,1,3,95.66666666666667,95.66666666666667,287,287,141,141,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,65,1
1990,1,1,1,3,78.0,78.0,234,234,141,141,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,102,0
1991,0,0,0,5,30.2,30.2,151,151,77,77,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,177,0
1992,1,1,1,16,12.6875,12.6875,203,203,42,42,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,70,1
1993,0,0,0,2,12.5,12.5,25,25,16,16,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,235,0
1994,0,0,0,5,5.4,5.4,27,27,12,12,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,198,0
1995,0,0,0,4,38.25,38.25,153,153,86,86,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,214,0
1996,1,1,1,9,22.77777777777778,22.77777777777778,205,205,76,76,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,97,0
1997,0,0,0,13,10.23076923076923,10.23076923076923,133,133,52,52,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,165,0
1998,1,1,1,4,72.5,72.5,290,290,155,155,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,67,1
1999,0,0,0,9,16.555555555555557,16.555555555555557,149,149,87,87,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,98,0
2000,1,1,1,16,10.9375,10.9375,175,175,69,69,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,102,0
2001,0,0,0,13,6.384615384615385,6.384615384615385,83,83,30,30,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,131,0
2002,0,0,0,10,8.9,8.9,89,89,33,33,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,123,0
2003,0,0,0,6,13.833333333333334,13.833333333333334,83,83,42,42,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,165,0
2004,0,0,0,6,6.0,6.0,36,36,19,19,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,177,0
2005,0,0,0,10,7.0,7.0,70,70,23,23,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,140,0
2006,0,0,0,14,5.714285714285714,5.714285714285714,80,80,20,20,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,178,0
2007,0,0,0,4,22.0,22.0,88,88,54,54,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,123,0
2008,0,0,0,5,19.2,19.2,96,96,40,40,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,265,0
2009,0,0,0,11,6.636363636363637,6.636363636363637,73,73,36,36,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,107,0
2010,1,1,1,5,56.8,56.8,284,284,247,247,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,138,0
2011,1,1,1,8,21.5,21.5,172,172,50,50,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,105,0
2012,1,1,1,5,38.4,38.4,192,192,139,139,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,120,0
2013,1,1,1,14,15.142857142857142,15.142857142857142,212,212,47,47,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,76,1
2014,0,0,0,11,9.727272727272727,9.727272727272727,107,107,38,38,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,137,0
2015,0,0,0,9,7.777777777777778,7.777777777777778,70,70,23,23,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,120,0
2016,1,1,1,12,22.333333333333332,22.333333333333332,268,268,92,92,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,18,1
2017,0,0,0,9,9.444444444444445,9.444444444444445,85,85,25,25,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,103,0
2018,0,0,0,1,6.0,6.0,6,6,6,6,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,267,0
2019,0,0,0,4,12.25,12.25,49,49,28,28,0,0,366,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,359,0
2020,0,0,0,3,43.333333333333336,43.333333333333336,130,130,114,114,0,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,160,0
2021,1,1,1,2,181.0,181.0,362,362,274,274,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,3,1
2022,1,1,1,4,70.0,70.0,280,280,227,227,1,0,365,BF1_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,35,1
1889,1,1,1,5,34.2,34.2,171,171,134,134,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,91,1
1890,1,1,1,4,27.0,27.0,108,108,84,84,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,177,1
1891,1,1,1,6,28.666666666666668,28.666666666666668,172,172,98,98,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,166,1
1892,1,1,1,1,212.0,212.0,212,212,212,212,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1893,1,1,1,6,22.0,22.0,132,132,56,56,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1894,1,1,1,4,30.0,30.0,120,120,58,58,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,202,1
1895,0,0,0,14,6.071428571428571,6.071428571428571,85,85,62,62,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,205,1
1896,1,1,1,4,32.75,32.75,131,131,117,117,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,177,1
1897,1,1,1,4,40.0,40.0,160,160,111,111,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,154,1
1898,1,1,1,5,34.2,34.2,171,171,147,147,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1899,0,0,0,3,20.333333333333332,20.333333333333332,61,61,35,35,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,287,0
1900,0,0,0,3,12.666666666666666,12.666666666666666,38,38,21,21,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,178,1
1901,0,0,0,7,8.142857142857142,8.142857142857142,57,57,19,19,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,200,1
1902,0,0,0,3,7.333333333333333,7.333333333333333,22,22,11,11,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,299,0
1903,1,1,1,4,45.0,45.0,180,180,130,130,1,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,248,0
1904,1,1,1,9,13.222222222222221,13.222222222222221,119,119,42,42,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,194,1
1905,0,0,0,8,9.125,9.125,73,73,49,49,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,198,1
1906,1,1,1,4,28.5,28.5,114,114,54,54,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,167,1
1907,0,0,0,10,9.3,9.3,93,93,39,39,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,186,1
1908,0,0,0,6,8.5,8.5,51,51,26,26,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,168,1
1909,1,1,1,5,23.2,23.2,116,116,34,34,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,181,1
1910,0,0,0,4,12.5,12.5,50,50,30,30,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,232,0
1911,0,0,0,6,5.833333333333333,5.833333333333333,35,35,16,16,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,289,0
1912,0,0,0,2,20.5,20.5,41,41,24,24,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,293,0
1913,0,0,0,2,8.0,8.0,16,16,13,13,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,236,0
1914,0,0,0,3,10.666666666666666,10.666666666666666,32,32,13,13,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,252,0
1915,0,0,0,2,5.5,5.5,11,11,10,10,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,356,0
1916,1,1,1,5,23.2,23.2,116,116,63,63,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,222,0
1917,1,1,1,2,88.0,88.0,176,176,170,170,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,174,1
1918,1,1,1,6,23.666666666666668,23.666666666666668,142,142,74,74,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,199,1
1919,0,0,0,1,1.0,1.0,1,1,1,1,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,269,0
1920,1,1,1,8,14.25,14.25,114,114,44,44,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,331,0
1921,1,1,1,5,36.8,36.8,184,184,115,115,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,171,1
1922,1,1,1,7,19.571428571428573,19.571428571428573,137,137,81,81,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,196,1
1923,0,0,0,3,12.666666666666666,12.666666666666666,38,38,26,26,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,199,1
1924,1,1,1,3,52.666666666666664,52.666666666666664,158,158,152,152,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,179,1
1925,1,1,1,6,24.166666666666668,24.166666666666668,145,145,46,46,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1926,0,0,0,2,50.0,50.0,100,100,68,68,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,295,0
1927,1,1,1,8,15.875,15.875,127,127,68,68,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,160,1
1928,1,1,1,3,35.666666666666664,35.666666666666664,107,107,85,85,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1929,0,0,0,4,14.25,14.25,57,57,35,35,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,204,1
1930,0,0,0,5,15.8,15.8,79,79,33,33,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,192,1
1931,0,0,0,3,15.0,15.0,45,45,41,41,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,297,0
1932,0,0,0,5,15.8,15.8,79,79,48,48,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,212,0
1933,1,1,1,4,40.25,40.25,161,161,73,73,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,176,1
1934,0,0,0,7,11.714285714285714,11.714285714285714,82,82,33,33,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,180,1
1935,1,1,1,6,17.333333333333332,17.333333333333332,104,104,37,37,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,194,1
1936,0,0,0,4,18.75,18.75,75,75,46,46,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,210,0
1937,0,0,0,6,7.166666666666667,7.166666666666667,43,43,23,23,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,218,0
1938,0,0,0,8,7.125,7.125,57,57,20,20,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,184,1
1939,0,0,0,3,9.666666666666666,9.666666666666666,29,29,19,19,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,268,0
1940,0,0,0,5,13.4,13.4,67,67,44,44,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,216,0
1941,0,0,0,5,9.8,9.8,49,49,28,28,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,250,0
1942,1,1,1,2,52.5,52.5,105,105,53,53,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,199,1
1943,1,1,1,2,76.0,76.0,152,152,143,143,1,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,195,1
1944,1,1,1,8,12.75,12.75,102,102,38,38,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,155,1
1945,1,1,1,4,29.25,29.25,117,117,68,68,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1946,1,1,1,5,22.2,22.2,111,111,75,75,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,172,1
1947,1,1,1,4,26.5,26.5,106,106,53,53,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,155,1
1948,0,0,0,11,7.2727272727272725,7.2727272727272725,80,80,31,31,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,205,1
1949,1,1,1,4,32.75,32.75,131,131,79,79,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,175,1
1950,1,1,1,1,212.0,212.0,212,212,212,212,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1951,1,1,1,4,34.25,34.25,137,137,59,59,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,212,0
1952,1,1,1,4,47.75,47.75,191,191,115,115,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1953,0,0,0,8,11.5,11.5,92,92,44,44,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,183,1
1954,1,1,1,4,34.5,34.5,138,138,100,100,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,204,1
1955,1,1,1,3,40.0,40.0,120,120,104,104,1,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,207,0
1956,1,1,1,7,20.0,20.0,140,140,75,75,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1957,1,1,1,7,17.857142857142858,17.857142857142858,125,125,54,54,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,195,1
1958,1,1,1,6,19.666666666666668,19.666666666666668,118,118,85,85,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,164,1
1959,1,1,1,4,30.5,30.5,122,122,86,86,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,225,0
1960,1,1,1,7,17.0,17.0,119,119,33,33,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,184,1
1961,1,1,1,2,64.5,64.5,129,129,107,107,1,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,255,0
1962,1,1,1,11,10.636363636363637,10.636363636363637,117,117,40,40,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1963,1,1,1,7,14.857142857142858,14.857142857142858,104,104,28,28,0,0,366,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,153,1
1964,0,0,0,4,24.25,24.25,97,97,57,57,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,186,1
1965,0,0,0,5,13.8,13.8,69,69,53,53,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,199,1
1966,1,1,1,8,16.25,16.25,130,130,31,31,0,0,365,BF2_a,CW_416011_flow_level,416011,Reedy Creek Water Source,NSW,NSW Border Rivers,,186,1
