site name,gauge number,owner,lat,lon
THOMSON @ COWWARR HG,225228,"VIC - Department of Environment, Land, Water and Planning",-37.99666,146.65796
THOMSON @ COWWARR HG,225228A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.99666,146.65796
THOMSON @ HEYFIELD,225200A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.98544026,146.7801402
THOMSON @ HEYFIELD,225200,"VIC - Department of Environment, Land, Water and Planning",-37.98544026,146.7801402
THOMSON @ NARROWS,225210,"VIC - Department of Environment, Land, Water and Planning",-37.89101,146.40282
THOMSON @ NEWLAND RD,225105,"VIC - Department of Environment, Land, Water and Planning",-37.766,146.1786
THOMSON @ WALHALLA,225207,"VIC - Department of Environment, Land, Water and Planning",-37.958861,146.420175
THOMSON @ WANDOCKA,225212,"VIC - Department of Environment, Land, Water and Planning",-38.01068638,146.8810046
THOMSON @ WANDOCKA,225212A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.01068638,146.8810046
THOMSON DIVERSION,225703,"VIC - Department of Environment, Land, Water and Planning",-37.99878619,146.6584252
THOMSON DIVERSION,225703B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.99878619,146.6584252
THOMSON DS WHITELAWS,225114A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7113,146.282
THOMSON R @ RAINBOW,225243A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.00405658,146.7926938
THOMSON R WHITELAWS,225114,"VIC - Department of Environment, Land, Water and Planning",-37.71277777,146.2819456
THOMSON R-COOPERS CK,225208B,VIC - Melbourne Water Corporation (Melbourne Water),-37.9836,146.425
THOMSON RESERVOIR,225256A,VIC - Melbourne Water Corporation (Melbourne Water),-37.837,146.39
THOMSON RIV D/S DAM,225112A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8504,146.403
THOMSON RIV-NARROWS,225210B,VIC - Melbourne Water Corporation (Melbourne Water),-37.91,146.404
THOMSON RV @ MCARDLE,225260,"VIC - Department of Environment, Land, Water and Planning",-38.12752893,147.0689029
THOMSON-YARRA TUNNEL,229649A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7202,145.993
THONE R @ DEEP CK RD,207018,NSW - NSW Department of Industry – Lands and Water,-31.484857,152.530302
THRED,222541,NSW - Snowy Hydro Limited,-36.37846631,148.5797323
THULE @ LOW THULE RD,409109,NSW - NSW Department of Industry – Lands and Water,-35.68211549,144.3531107
THURRA @ POINT HICKS,221204,"VIC - Department of Environment, Land, Water and Planning",-37.72569094,149.2603109
TIA @ TIA,206009,NSW - NSW Department of Industry – Lands and Water,-31.1862,151.8302
TIMBARRA @ DRAKE,204046,NSW - NSW Department of Industry – Lands and Water,-29.05473,152.38605
TIMBARRA @ NUNNIONG,223402,"VIC - Department of Environment, Land, Water and Planning",-37.14833333,147.98
TIMBARRA @ TIMBARRA,223207,"VIC - Department of Environment, Land, Water and Planning",-37.31277483,148.0483915
TIMBARRA BILLYRIMBAH,204033,NSW - NSW Department of Industry – Lands and Water,-29.1928,152.2512
TIMBARRA DS WILKINSO,223212,"VIC - Department of Environment, Land, Water and Planning",-37.44631843,148.0634337
TIN POT CREEK U/S DERBY JEEP TRK,19212.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.18048,147.8228
TINAMBA MAIN O/FALL,225748,"VIC - Department of Environment, Land, Water and Planning",-37.82337367,146.9797063
TOMAHAWK RIVER U/S TIDAL LIMIT,19202.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-40.89150521,147.7524096
TOMBULLEN D/S WEIR,41010970,NSW - NSW Department of Industry – Lands and Water,-34.6461,146.1371
TOMBULLEN STORAGE,41010971,NSW - NSW Department of Industry – Lands and Water,-34.6455,146.1365
TONALLI RV (SITE 1),2122995,NSW - NSW Department of Industry – Lands and Water,-34.1162,150.1842
TONALLI RV (SITE 2),2122996,NSW - NSW Department of Industry – Lands and Water,-34.11194467,150.2033336
TONALLI RV (SITE 3),2122997,NSW - NSW Department of Industry – Lands and Water,-34.0956,150.229
TOOLAMBA COM. DRAIN,405730,"VIC - Department of Environment, Land, Water and Planning",-36.50409551,145.3109206
TOOLERN @ MELTON,231231,"VIC - Department of Environment, Land, Water and Planning",-37.72767696,144.5788391
TOOLERN C-MELTON STH,231231A,VIC - Melbourne Water Corporation (Melbourne Water),-37.728,144.579
TOOMA @ PINEGROVE,401014,NSW - NSW Department of Industry – Lands and Water,-36.04153056,148.0534944
TOOMA @ PINEGROVE B,401014B,NSW - NSW Department of Industry – Lands and Water,-36.04153056,148.0534944
TOOMS RIVER D/S TOOMS LAKE,18206.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.212062,147.78273
TOOMUC @ PAKENHAM,228217,"VIC - Department of Environment, Land, Water and Planning",-38.06537919,145.4621908
TOOMUC CK-PAKENHAM W,228217C,VIC - Melbourne Water Corporation (Melbourne Water),-38.0641,145.464
TOOMUC-PAKENHAM,228217B,VIC - Melbourne Water Corporation (Melbourne Water),-38.064295,145.463492
TOOMUC-PAKENHAM,228217A,VIC - Melbourne Water Corporation (Melbourne Water),-38.063979,145.463622
TOONGABBIE BRIENS RD,213005,NSW - NSW Department of Industry – Lands and Water,-33.800128,150.980839
TOONUMBAR DAM STO,203042,NSW - NSW Department of Industry – Lands and Water,-28.6185,152.7936
TOOPUNTAL CHANNEL,412180,NSW - NSW Department of Industry – Lands and Water,-34.30437404,144.0749906
TOOR,401554,NSW - Snowy Hydro Limited,-36.1,148.26
TOORONGA @ NOOJEE,226219,"VIC - Department of Environment, Land, Water and Planning",-37.85333333,146.0433333
TORRENS RIVER @ Gorge Weir,A5040501.1,SA - South Australian Water Corporation (SA Water),-34.85606538,138.731272
TORRENS RIVER @ Gumeracha Weir,A5040500.1,SA - South Australian Water Corporation (SA Water),-34.82174282,138.852326
TORRENS RIVER @ Kangaroo Ck. Res.,A5040531.1,SA - South Australian Water Corporation (SA Water),-34.86494831,138.7748339
TORRUMBARRY,409207,"VIC - Department of Environment, Land, Water and Planning",-35.942574,144.46466
TOUPNA CK @ MURPHYS,409226,"VIC - Department of Environment, Land, Water and Planning",-35.81679128,145.162515
TOWAMBA R @ TOWAMBA,220004,NSW - NSW Department of Industry – Lands and Water,-37.0715,149.6593
TOWRONG C TOC'WAL RD,409225,"VIC - Department of Environment, Land, Water and Planning",-35.79133989,145.0911829
TRARALGON @ KOORNALL,226410,"VIC - Department of Environment, Land, Water and Planning",-38.32297218,146.5315258
TRARALGON @ KOORNALL,226410A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.32297218,146.5315258
TRARALGON C JONES RD,226415,"VIC - Department of Environment, Land, Water and Planning",-38.2698709,146.5404981
TRARALGON CK,226023B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.19405359,146.5439326
TRARALGON CK,226023,"VIC - Department of Environment, Land, Water and Planning",-38.19405359,146.5439326
TREVALLYN LAKE - AT DAM,158.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.44755556,147.0868333
TRIGGER CK GW SYPHON,226253,"VIC - Department of Environment, Land, Water and Planning",-37.90305833,146.3686167
TUHJ,410533,NSW - Snowy Hydro Limited,-36.02444444,148.4411111
TULLAROOP @ CLUNES,407222,"VIC - Department of Environment, Land, Water and Planning",-37.22743357,143.8340699
TULLAROOP @ O'LET W.,407248,"VIC - Department of Environment, Land, Water and Planning",-37.09047812,143.8653354
TULLAROOP @ RES HG,407244,"VIC - Department of Environment, Land, Water and Planning",-37.09296795,143.8637307
TUMBARUMBA @ BAKERS,401024,NSW - NSW Department of Industry – Lands and Water,-36.0007,148.0787
TUMBARUMBA @ TUMBA2,401007,NSW - NSW Department of Industry – Lands and Water,-35.8025,148.0087
TUMMJ,41010891,NSW - NSW Department of Industry – Lands and Water,-35.0269,148.1879
TUMUT @ BRUNGLE BDGE,410039,NSW - NSW Department of Industry – Lands and Water,-35.1216,148.2057
TUMUT @ ODDYS BDGE,410073,NSW - NSW Department of Industry – Lands and Water,-35.3886,148.2478
TUMUT RIVER @ TUMUT,410006,NSW - NSW Department of Industry – Lands and Water,-35.30252673,148.2333131
TUMUT U/S NIMBO O/T,410199,NSW - NSW Department of Industry – Lands and Water,-35.1931,148.1952
TUNGATINAH LAGOONS - AT DAM,170.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.28194444,146.4652778
TUPPAL @ ARATULA RD,409056,NSW - NSW Department of Industry – Lands and Water,-35.6281,145.0552
TUPPAL CK @ OLD TOC,409055,NSW - NSW Department of Industry – Lands and Water,-35.7133,145.4104
TURON @ SOFALA,421026,NSW - NSW Department of Industry – Lands and Water,-33.0803,149.6902
TUROSS @ EUROBODALLA,218008,NSW - NSW Department of Industry – Lands and Water,-36.1289,150.0032
TUROSS @ TUROSS VALE,218001,NSW - NSW Department of Industry – Lands and Water,-36.2646,149.5103
TUROSS RV @ TUROSS,218009,NSW - NSW Department of Industry – Lands and Water,-36.2985,149.5012
TURRITABLE @ MACEDON,230213,"VIC - Department of Environment, Land, Water and Planning",-37.41890497,144.5848096
TURRITABLE @ MACEDON,230213A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.41890497,144.5848096
TWEED @ UKI,201900,NSW - NSW Department of Industry – Lands and Water,-28.413522,153.334927
TWEED R @ D/S PALMER,201015,NSW - NSW Department of Industry – Lands and Water,-28.43398056,153.2921611
TWELVE MILE C CANARY,407380,"VIC - Department of Environment, Land, Water and Planning",-35.98973889,143.8491361
TWIST CK @ WHISKY,402209,"VIC - Department of Environment, Land, Water and Planning",-36.325,146.8233333
TX_Bokhara_R Hebel,TX422209A,"QLD - Department of Natural Resources, Mines and Energy",-28.9694,147.7973
TX_Einasleigh,TX917106A,"QLD - Department of Natural Resources, Mines and Energy",-18.50016111,144.0958528
TX_Gilbert_R Rockfie,TX917001D,"QLD - Department of Natural Resources, Mines and Energy",-18.20250277,142.8760139
TX_Spanner Waterhole,TX917115A,"QLD - Department of Natural Resources, Mines and Energy",-19.08491418,144.1685157
TX_Tummaville,TX422323A,"QLD - Department of Natural Resources, Mines and Energy",-27.8699,151.510508
TYABB MR WR144,228266A,VIC - Melbourne Water Corporation (Melbourne Water),-37.267031,145.15291
TYAGONG CK D/S EMU C,412186,NSW - NSW Department of Industry – Lands and Water,-34.0382,148.0884
TYCANNAH @ HORSESHOE,418032,NSW - NSW Department of Industry – Lands and Water,-29.6704,150.0438
TYENNA RIVER AT NEWBURY,499.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.706074,146.70946
TYERS @ BOOLA,226006,"VIC - Department of Environment, Land, Water and Planning",-38.11,146.4133333
TYERS @ BROWNS,226007,"VIC - Department of Environment, Land, Water and Planning",-38.04843951,146.3557807
TYERS @ GOULD,226202,"VIC - Department of Environment, Land, Water and Planning",-38.075,146.3666667
TYERS @ MORGANS MILL,226008,"VIC - Department of Environment, Land, Water and Planning",-37.94434539,146.3086626
TYERS R @ PUMP HOUSE,226028,"VIC - Department of Environment, Land, Water and Planning",-38.13938877,146.4465805
TYERS R @ TYERS JUC,226235,"VIC - Department of Environment, Land, Water and Planning",-37.96182377,146.3341122
TYERS W/B D/S FACE R,226246,"VIC - Department of Environment, Land, Water and Planning",-37.87999012,146.273639
TYREEL STORAGE,418065,NSW - NSW Department of Industry – Lands and Water,-29.437,149.7793
Tailem Bend EC Pontn,A4261201,"SA - Department of Environment, Water and Natural Resources",-35.28153141,139.452498
Talbingo Res - RO,410572A,NSW - Snowy Hydro Limited,-35.62396389,148.2999167
Talgai Weir HW,422340A,"QLD - Department of Natural Resources, Mines and Energy",-27.9913595,151.758276
Talgai Weir HW,422340A,QLD - SunWater,-27.99138,151.75796
Tallebudgera Pmp Stn,146007A,"QLD - Department of Natural Resources, Mines and Energy",-28.14555556,153.4022222
Tallebudgera_Ck Road,146095A,"QLD - Department of Natural Resources, Mines and Energy",-28.1497,153.4025
Tallowa,215212.3,NSW - Water NSW,-34.749206,150.3447575
Tallowa,215212.1,NSW - Water NSW,-34.749206,150.3447575
Tallowa,215212.6,NSW - Water NSW,-34.749206,150.3447575
Talpee Ck D/S PV J,41000236,NSW - NSW Department of Industry – Lands and Water,-34.52843465,143.730514
Tammin Prod Bore2004,61510158,WA - Department of Water and Environmental Regulation,-31.61259342,117.4555556
Tanamerah,616006,WA - Department of Water and Environmental Regulation,-31.34415758,116.0915914
Tantangara Dam RL,410543,NSW - Snowy Hydro Limited,-35.79570833,148.6631972
Tanunda Ck/Bethany,A5050535,"SA - Department of Environment, Water and Natural Resources",-34.5457,138.9858
Taratap Drain,A2391141,SA - South Eastern Water Conservation and Drainage Board,-36.57229935,139.9018469
Taratap Henry Creek,A2391147,SA - South Eastern Water Conservation and Drainage Board,-36.46620469,139.8594165
Taratap Road,A2391148,SA - South Eastern Water Conservation and Drainage Board,-36.622247,139.9213805
Tareena Bong Channel,A4261056,"SA - Department of Environment, Water and Natural Resources",-33.9735,141.0268
Tarina,708014,WA - Department of Water and Environmental Regulation,-22.8833548,119.234573
Tarlo Riv @ Towrang,2122713,NSW - NSW Department of Industry – Lands and Water,-34.61162,149.88297
Tarrara Bar,809339,WA - Department of Water and Environmental Regulation,-15.56956801,128.69302
Tartrus Weir,130109A,QLD - SunWater,-22.955783,149.423351
Tate_R Ootann,919004A,"QLD - Department of Natural Resources, Mines and Energy",-17.47522222,144.59825
Tate_R Torwood,919008A,"QLD - Department of Natural Resources, Mines and Energy",-17.32519444,143.8507778
Tatiara Ck Pine Hill,A2391257,"SA - Department of Environment, Water and Natural Resources",-36.3038893,140.9138878
Tatiara Swamp,A2391153,SA - South Eastern Water Conservation and Drainage Board,-36.7962266,140.3126181
Taylor_Ck Warraker,112005A,"QLD - Department of Natural Resources, Mines and Energy",-17.51805556,145.9131667
Taylors Ch O/Fall,415726,"VIC - Department of Environment, Land, Water and Planning",-36.707465,142.414819
Taylors Lake,415608,"VIC - Department of Environment, Land, Water and Planning",-36.76468115,142.3790457
Taylors Lake,TAYLORS,VIC - Grampians Wimmera Mallee Water Corporation (GWMWater),-36.77312,142.38656
Taylors Vineyard,A5061010,"SA - Department of Environment, Water and Natural Resources",-33.99486011,138.6989839
Teachers College,142902A,"QLD - Department of Natural Resources, Mines and Energy",-27.415,153.0352778
Teddington Weir HW,138005A,"QLD - Department of Natural Resources, Mines and Energy",-25.65041421,152.6653108
Teds Pool,606001,WA - Department of Water and Environmental Regulation,-34.7668237,116.6157713
Teemburra Dam,125015A,QLD - SunWater,-21.21755,148.66505
Teemburra Dam TW,125014A,"QLD - Department of Natural Resources, Mines and Energy",-21.22374236,148.6637575
Teemburra Dam TW,125014A,QLD - SunWater,-21.22222,148.66548
Teewah_C Coops Cnr,140002A,"QLD - Department of Natural Resources, Mines and Energy",-26.0571685,153.0426495
Temby Road,609030,WA - Department of Water and Environmental Regulation,-33.1702589,117.7232644
Temby Road D/S Drain,6091310,WA - Department of Water and Environmental Regulation,-33.18599689,117.7219884
Tempkun,9990007,WA - Department of Water and Environmental Regulation,-15.78046873,128.739828
Ten Mile Bk Wsl,ODSS_18325_STAMN.1,WA - Water Corporation,-33.963617,115.1248985
Ten Mile Bk Wsl,ODSS_18325_WSLAHD.1,WA - Water Corporation,-33.963617,115.1248985
